UID,BLOCKID,SUMLEVEL,COUNTYID,STATEID,state,state_ab,city,place,type,primary,zip_code,area_code,lat,lng,ALand,AWater,pop,male_pop,female_pop,rent_mean,rent_median,rent_stdev,rent_sample_weight,rent_samples,rent_gt_10,rent_gt_15,rent_gt_20,rent_gt_25,rent_gt_30,rent_gt_35,rent_gt_40,rent_gt_50,universe_samples,used_samples,hi_mean,hi_median,hi_stdev,hi_sample_weight,hi_samples,family_mean,family_median,family_stdev,family_sample_weight,family_samples,hc_mortgage_mean,hc_mortgage_median,hc_mortgage_stdev,hc_mortgage_sample_weight,hc_mortgage_samples,hc_mean,hc_median,hc_stdev,hc_samples,hc_sample_weight,home_equity_second_mortgage,second_mortgage,home_equity,debt,second_mortgage_cdf,home_equity_cdf,debt_cdf,hs_degree,hs_degree_male,hs_degree_female,male_age_mean,male_age_median,male_age_stdev,male_age_sample_weight,male_age_samples,female_age_mean,female_age_median,female_age_stdev,female_age_sample_weight,female_age_samples,pct_own,married,married_snp,separated,divorced
273853,,140,17,40,Oklahoma,OK,Yukon,Yukon City,CDP,tract,73099,405,35.5012333,-97.7296584,1472484,0,2475,1125,1350,1167.12042,1244,304.56927,42.94609,114,0.87719,0.7193,0.42105,0.37719,0.35088,0.2807,0.24561,0.11404,120,114,70063.55362,60780,43027.20279,485.25976,870,75194.38339,67400,40466.43373,324.9151,663,1156.10698,1138,244.88011,255.14467,481,419.66159,391,147.76993,269,208.89899,0.02933,0.02933,0.056,0.64133,0.35399,0.64717,0.50794,0.93086,0.91417,0.9447,35.08308,34.33333,20.50577,255.768,1125,37.0949,37.5,21.69891,315.51421,1350,0.85697,0.6436,0,0,0.08189
274939,,140,5,41,Oregon,OR,Molalla,Molalla City,City,tract,97038,503,45.1621337,-122.5881278,6095106,0,5603,2657,2946,1010.19822,835,506.39424,303.84029,530,0.94177,0.83333,0.58233,0.36747,0.16265,0.10442,0.10442,0.0743,530,498,77857.59226,64937,55066.45987,1003.46522,1995,84879.56996,71816,51344.95861,622.25257,1477,1564.47705,1450,548.33435,426.42079,1160,462.19266,422,198.07194,305,212.52131,0.07713,0.08259,0.17133,0.79181,0.09086,0.18046,0.17129,0.88847,0.89676,0.8807,35.03938,34,21.4266,651.02619,2657,35.672,33.5,23.46072,657.21781,2946,0.74315,0.59622,0.01939,0.01066,0.0984
253027,,140,1,26,Michigan,MI,Ossineke,Hubbard Lake,CDP,tract,49766,989,44.7999576,-83.4969141,131526519,36715247,1770,882,888,635.37388,629,123.25987,23.48485,25,0.84,0.84,0.84,0.72,0.72,0.72,0.12,0.12,31,25,58842.98319,49007,46970.13205,549.46859,868,67049.33578,57749,46821.8168,344.18558,596,1133.91701,1060,541.85404,254.01774,409,424.33471,378,235.543,428,321.99256,0.00717,0.00717,0.04301,0.48865,0.55771,0.70695,0.79528,0.89419,0.88151,0.90695,57.4667,64.08333,22.10223,213.52226,882,56.53375,61.66667,21.71991,214.43181,888,0.96836,0.70407,0.0074,0.0037,0.08261
239477,,140,99,13,Georgia,GA,Columbia,Cedar Springs,City,tract,36319,334,31.1995947,-84.9937344,340965646,3718636,1849,818,1031,583.14232,530,181.5486,148.94353,157,0.83168,0.80198,0.44554,0.44554,0.19802,0.13861,0.13861,0.10891,226,101,50633.18895,32377,53057.08601,516.86941,788,57084.67113,43459,50838.20185,330.18506,532,1247.60236,1247,491.63153,112.88454,217,400.66864,343,245.71769,345,274.56058,0.0605,0.0605,0.0694,0.38612,0.15635,0.58448,0.90126,0.79011,0.72654,0.8394,45.86922,51.41667,23.39249,206.2124,818,45.81459,49.16667,22.30442,257.62522,1031,0.71985,0.59227,0.04435,0.02432,0.12303
266407,,140,7,36,New York,NY,Vestal,Binghamton University,City,tract,13850,607,42.0847623,-75.9677373,7063053,45389,8953,4456,4497,1325.35564,932,903.77149,336.47699,575,1,1,0.953,0.87467,0.82768,0.79634,0.76501,0.76501,590,383,66682.0168,42517,73292.68329,680.76504,1225,107719.7487,94372,63943.02162,208.51643,590,1891.52656,1834,756.69139,101.74466,327,680.62135,626,374.83723,308,177.89166,0,0,0.07087,0.51496,1,0.57727,0.75685,0.95043,0.98558,0.91963,24.68402,20.25,14.43872,2529.76466,4456,26.22488,20.16667,17.2239,2435.12189,4497,0.57616,0.14142,0.01403,0.00187,0.01309
230048,,140,73,6,California,CA,Vista,Oceanside City,City,tract,92084,760,33.1943943,-117.2838101,1554473,0,5928,2816,3112,1309.98396,1209,424.8158,156.92439,597,0.97755,0.96546,0.92919,0.81002,0.72366,0.53886,0.51813,0.27116,624,579,66951.6849,54099,51284.39817,880.79483,1488,64729.54987,53098,47587.98861,683.79889,1187,1867.89851,1860,779.86395,259.34959,762,358.28759,409,123.46123,102,73.21212,0.08449,0.08449,0.24306,0.88194,0.08705,0.05898,0.0544,0.69713,0.7253,0.67346,32.63811,29,21.23173,720.6688,2816,36.23106,33.91667,23.5841,735.91569,3112,0.48637,0.51347,0.07496,0.02352,0.07741
230415,,140,77,6,California,CA,Stockton,Stockton City,City,tract,95207,209,37.9837518,-121.3238842,2043838,24983,6207,2661,3546,942.07805,836,369.53897,1114.45768,1727,1,0.93666,0.79476,0.71803,0.60171,0.48965,0.42022,0.29598,1727,1642,42455.6863,31849,40758.62611,1616.89164,2132,49490.89287,36250,44474.64427,885.50887,1223,1752.61502,1687,591.89813,87.09856,283,487.98303,464,103.78851,122,70.48485,0,0,0.04198,0.69877,1,0.71182,0.37118,0.76617,0.73227,0.79233,32.23615,28,20.62134,770.40995,2661,34.44027,27.25,22.56948,1085.3683,3546,0.17218,0.43059,0.10682,0.02353,0.07012
269952,,140,89,36,New York,NY,Madrid,Waddington,City,tract,13660,315,44.8170276,-75.1501326,270885709,18038515,3984,1960,2024,869.22201,746,444.75294,250.15739,371,0.9538,0.84511,0.7962,0.75,0.61685,0.50815,0.39674,0.3587,389,368,63988.72812,51815,53066.69569,923.67415,1562,69928.45206,64159,49085.37484,535.07441,995,1470.04202,1217,797.60037,280.05083,548,519.05085,462,279.20465,625,432.08244,0.00512,0.00767,0.07843,0.46718,0.55416,0.54159,0.82285,0.88433,0.87564,0.89237,39.71111,41.25,22.3144,460.54019,1960,43.94535,47,23.88688,479.50336,2024,0.75451,0.53957,0.06219,0.04209,0.08668
228514,,140,65,6,California,CA,Corona,El Cerrito,City,tract,92881,951,33.8381856,-117.522205,8674801,581970,5623,2937,2686,1363.3564,1371,399.64971,71.1017,298,1,0.96113,0.91873,0.79505,0.76678,0.4947,0.24382,0.16254,307,283,85720.67002,67266,59885.4588,724.95438,1448,87616.49998,69289,56205.31416,614.00558,1224,2331.48122,2194,912.74769,233.17411,925,441.13594,409,254.11179,216,157.41414,0.04557,0.11306,0.19194,0.81069,0.04616,0.13243,0.13957,0.77828,0.76368,0.79274,37.05117,36.41667,21.63211,771.70337,2937,38.75102,38.75,22.25864,641.46503,2686,0.80321,0.51325,0.0625,0.01697,0.0803
260318,,140,81,37,North Carolina,NC,Greensboro,Greensboro City,Village,tract,27405,336,36.0948011,-79.7752143,3153696,26999,2705,1334,1371,768.13666,715,241.18813,347.70853,463,1,0.9417,0.82511,0.74439,0.6009,0.45964,0.29148,0.213,475,446,35541.38536,28254,27334.23354,737.40857,920,44439.33559,33403,30759.42262,379.98815,544,975.77306,872,272.16878,238.57831,294,342.82174,307,160.55701,151,141.90909,0.06067,0.06067,0.13034,0.66067,0.15566,0.31344,0.46264,0.65596,0.57265,0.74568,39.53721,40.16667,23.00728,283.7657,1334,36.26372,34.5,23.37277,316.51085,1371,0.47899,0.53656,0.15711,0.02668,0.06324
282096,,140,93,47,Tennessee,TN,Knoxville,Louisville City,City,tract,37922,865,35.8504876,-84.0659039,12951849,9019188,2093,1043,1050,1439.90637,627,1380.11531,21.27557,38,0.65789,0.44737,0.44737,0.44737,0.26316,0.26316,0,0,50,38,153468.0762,125322,97323.15913,213.64953,822,154467.5812,144018,75744.4873,157.28582,653,2317.35378,2018,1174.29298,134.09791,461,899.14793,849,424.45096,311,176.39075,0,0.00777,0.12694,0.59715,0.55343,0.3267,0.60579,0.95138,0.93976,0.96201,44.63308,49.83333,23.00365,268.4912,1043,45.17097,51,20.58605,248.15029,1050,0.94028,0.68479,0.01554,0.01554,0.06881
223593,,140,19,4,Arizona,AZ,Tucson,Littletown,CDP,tract,85734,520,32.0677207,-110.867177,2909152,0,4531,4370,161,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64962,0.63734,0.91925,36.7333,34.5,12.8524,1145.0891,4370,40.0237,40.83333,8.49563,30.01695,161,,0.16308,0.16308,0.02634,0.20499
242067,,140,65,16,Idaho,ID,St Anthony,Newdale City,City,tract,83445,208,43.7747647,-111.5528132,773026119,567930,6198,3042,3156,751.10116,655,308.56301,362.63915,491,0.96451,0.86013,0.83716,0.70355,0.5929,0.57203,0.5261,0.44885,581,479,61744.22337,48451,50263.27794,1039.57497,1722,70948.80299,62387,48423.83079,686.09741,1293,1503.45312,1484,601.26426,298.47502,720,376.33396,330,202.03572,421,331.05152,0.01139,0.01139,0.08151,0.63103,0.52624,0.52716,0.53137,0.97096,0.9672,0.97488,29.81483,24.91667,20.53948,788.51622,3042,30.92258,23.58333,21.35928,899.47087,3156,0.62003,0.61687,0.0278,0,0.03346
222080,,140,97,5,Arkansas,AR,Norman,Norman,City,tract,71960,870,34.4311919,-93.6622815,932562455,2540501,3683,1786,1897,484.04324,486,176.99014,240.84832,246,0.80913,0.639,0.56432,0.48548,0.35685,0.19917,0.19917,0.16598,311,241,40723.83074,29530,37750.52071,1126.52992,1508,49151.91391,42184,34916.66986,701.87826,1005,871.03396,821,389.97736,399.08842,485,321.74357,265,184.7283,712,590.70869,0,0,0.0142,0.40518,1,0.81793,0.88638,0.73792,0.74401,0.73141,44.18741,45.41667,22.64556,458.33205,1786,42.01916,44.33333,25.10055,468.22057,1897,0.76921,0.5885,0.04199,0.01873,0.19703
281247,,140,41,46,South Dakota,SD,Eagle Butte,North Eagle Butte,CDP,tract,57625,605,45.0231354,-101.208404,33752817,79515,2622,1232,1390,490.85956,496,224.84653,327.28364,345,0.82991,0.65689,0.41935,0.34018,0.27273,0.21408,0.14956,0.07625,392,341,43259.95216,30595,42760.26301,549.80148,734,47567.24015,35818,40161.96592,344.48944,479,954.8263,865,377.15354,72.72533,95,344.08079,338,140.46041,247,218.21212,0.00585,0.00585,0.00585,0.27778,0.565,0.83323,0.95737,0.83922,0.83513,0.84282,30.56472,28.16667,20.92268,303.80052,1232,32.46614,28.75,22.58587,339.60913,1390,0.46442,0.26777,0.05569,0.02844,0.18009
228731,,140,65,6,California,CA,Palm Springs,Garnet,City,tract,92262,760,33.878276,-116.5444481,34007165,0,5158,2848,2310,1198.35294,1146,551.54305,220.10283,536,0.97736,0.90377,0.9,0.70377,0.61698,0.51132,0.44906,0.38302,587,530,65360.52801,52771,53010.78708,956.1282,1613,73545.54334,67201,44823.49281,501.63938,1009,1843.41805,1788,745.18616,297.81502,916,657.54173,716,200.63835,110,60,0.06335,0.06335,0.21832,0.89279,0.14527,0.08789,0.04585,0.87123,0.86568,0.87783,37.23258,34.08333,21.6582,724.53609,2848,39.80733,40.5,22.91732,539.32861,2310,0.64744,0.3931,0.07325,0.02002,0.11457
222428,,140,5,4,Arizona,AZ,Flagstaff,Fort Valley,CDP,tract,86001,928,35.2145805,-111.6798932,13974396,8841,2656,1372,1284,966.81954,937,318.91578,436.35414,784,0.98214,0.86862,0.76658,0.62117,0.58929,0.42985,0.3176,0.28954,793,784,65801.06495,48343,60040.90186,739.43977,1239,87639.64706,74185,62610.03197,326.21567,687,1823.08702,1771,668.89181,85.31483,304,382.36554,377,117.47331,142,111.19192,0,0.02018,0.05157,0.68161,0.44242,0.66791,0.41241,0.97134,0.98482,0.95756,37.14873,36.91667,20.38864,311.45993,1372,38.84097,34.16667,19.32834,329.46292,1284,0.37586,0.50888,0,0,0.06128
272951,,140,109,39,Ohio,OH,West Milton,West Milton,Village,tract,45383,937,39.9706236,-84.3614538,112867206,554383,5172,2605,2567,772.84239,729,218.70566,276.22028,356,1,0.92416,0.84551,0.59831,0.37079,0.36236,0.19663,0.11798,384,356,62242.98368,53740,46928.6897,1288.36296,2117,71152.30887,63161,43209.25707,821.12447,1564,1353.63207,1171,659.11696,634.5504,1122,480.5441,456,186.43087,611,418.57576,0.04039,0.04039,0.19677,0.64743,0.26461,0.12304,0.49388,0.88994,0.87292,0.90744,42.97211,46.66667,22.675,624.37074,2605,44.97705,50.16667,23.91962,608.73071,2567,0.8109,0.64246,0.01024,0.01024,0.10568
284589,,140,121,48,Texas,TX,Flower Mound,Flower Mound,Town,tract,75028,469,33.0168459,-97.0588078,1496605,26350,3436,1778,1658,1918.00457,1961,568.70349,15.46293,84,0.89286,0.78571,0.55952,0.34524,0.34524,0.25,0.25,0.25,84,84,131755.9166,128970,60862.07802,276.39642,1060,127408.92,128668,52543.69899,229.84093,937,1891.37503,1807,626.36405,193.26262,775,662.23456,723,229.7882,201,117.16162,0.01434,0.02561,0.08709,0.79406,0.38887,0.50052,0.16752,0.9378,0.91005,0.96444,34.44364,36.16667,20.78597,410.07316,1778,38.54766,39.75,19.79554,415.32234,1658,0.91764,0.69702,0.04285,0,0.01989
220748,,140,47,1,Alabama,AL,Selma,Selma City,Town,tract,36701,334,32.4124123,-87.0002305,6793768,303661,3476,1737,1739,448.50454,461,169.82288,796.41414,805,0.9723,0.88391,0.80343,0.72427,0.65567,0.48153,0.48153,0.36544,830,758,24359.71469,14419,27775.74365,1069.5965,1339,33169.77158,21796,30265.45538,500.34529,676,615.76281,594,210.61176,109.56627,118,343.11776,303,173.64575,391,328.79465,0,0,0.01965,0.23183,1,0.80256,0.97022,0.65115,0.59852,0.70563,37.12078,36.75,21.25214,455.10761,1737,40.26892,46.66667,23.17257,410.94683,1739,0.35607,0.30114,0.11731,0.10157,0.13162
261207,,140,155,37,North Carolina,NC,Lumberton,Pembroke,Village,tract,28359,910,34.7026293,-79.2014097,31545988,0,3521,1859,1662,598.76292,652,216.95542,338.37228,365,0.96933,0.84356,0.76994,0.69325,0.65031,0.56442,0.56442,0.46012,392,326,42211.31431,26565,43908.15233,875.8119,1196,50534.51817,37645,44248.19262,580.94525,862,1307.79595,1212,611.88717,170.39225,308,318.68395,297,145.00243,496,434.38384,0,0.01493,0.08333,0.38308,0.49427,0.5174,0.90357,0.78929,0.72662,0.86291,37.82363,38.5,22.46102,437.85872,1859,38.22415,40.41667,22.53916,405.73026,1662,0.67055,0.51164,0.06712,0.02192,0.15753
228061,,140,59,6,California,CA,Tustin,Tustin City,City,tract,92780,714,33.7419279,-117.8072725,1327255,0,3544,1702,1842,1889.36178,1773,489.42727,35.0778,302,1,0.98013,0.87086,0.75497,0.62252,0.53642,0.51325,0.39735,333,302,94457.33046,78472,66828.74195,582.80251,1222,98406.49093,89450,60544.57463,393.14847,867,2345.15472,2377,938.65155,188.24369,671,595.79353,610,320.69233,218,139.71717,0.01575,0.03037,0.10124,0.75478,0.34457,0.43608,0.24366,0.92149,0.90932,0.93162,37.38531,36.08333,21.96878,381.95713,1702,45.13994,44.83333,22.82708,461.37027,1842,0.68783,0.54223,0.0181,0.01056,0.12896
226424,,140,37,6,California,CA,Pasadena,Pasadena City,City,tract,91103,626,34.1583127,-118.1655566,2184326,23766,1475,715,760,1683.54883,1608,541.25509,18.7631,99,0.85859,0.76768,0.66667,0.44444,0.29293,0.29293,0.29293,0.12121,104,99,124156.6285,103589,89012.05556,248.22958,668,139899.1681,142543,80455.82416,107.85957,345,2955.39504,2930,1061.08944,89.37245,432,846.0784,813,308.34442,132,64.88145,0.01596,0.02305,0.12766,0.76596,0.4138,0.32366,0.2206,0.97785,0.97018,0.9851,45.91706,47.5,21.75194,169.16815,715,49.1166,54.25,23.83932,165.83453,760,0.86726,0.54647,0.07212,0.03686,0.08333
256648,,140,101,27,Minnesota,MN,Slayton,The Lakes,City,tract,56172,507,44.1163165,-95.7941421,780507539,29770116,2009,1021,988,723.16646,725,230.28835,35.93343,45,0.95556,0.71111,0.42222,0.24444,0.22222,0.11111,0.06667,0,80,45,75310.89399,61926,59211.39077,452.96053,859,83838.3792,74016,55988.4159,293.38423,640,1447.44753,1338,619.45489,179.73378,352,487.7029,452,227.47816,427,295.17687,0.00513,0.0077,0.0706,0.45186,0.55397,0.57854,0.8406,0.93568,0.90254,0.96978,46.30094,51.16667,24.39709,239.76423,1021,45.66498,50.5,23.47418,240.41955,988,0.9109,0.71068,0.01681,0.0024,0.08523
248822,,140,19,22,Louisiana,LA,Starks,Starks,City,tract,70661,337,30.2903837,-93.6377081,520779142,3993163,4173,1946,2227,537.68104,615,252.23927,72.44444,78,0.85897,0.85897,0.67949,0.52564,0.52564,0.39744,0.26923,0.26923,162,78,61521.83853,46397,57798.64284,980.03016,1593,66650.14557,55877,55602.73297,656.44099,1139,973.64121,840,407.61357,385.21945,502,257.89294,204,176.65121,929,799.66768,0.01887,0.01887,0.02516,0.3508,0.45554,0.78309,0.92431,0.81069,0.82673,0.79683,42.20822,42.58333,21.79351,514.6095,1946,40.87869,40.75,23.70878,492.5964,2227,0.91563,0.55335,0.05539,0.00525,0.12012
257458,,140,67,29,Missouri,MO,Ava,Ava City,City,tract,65608,417,36.8720217,-92.8240341,877892526,354080,5312,2632,2680,721.74566,533,391.83023,249.30486,314,0.95205,0.91781,0.86644,0.65411,0.4726,0.4726,0.40753,0.31507,398,292,38873.10332,31897,37240.22957,1693.79882,2123,46333.42732,36451,37686.19136,1153.07237,1511,894.99107,859,412.03674,549.48481,715,299.76788,251,174.8915,1010,898.8097,0,0,0.00696,0.41449,1,0.83195,0.87834,0.75142,0.72795,0.77385,44.30982,48.16667,23.16683,657.32391,2632,44.6427,47.83333,24.27467,596.54542,2680,0.83242,0.63189,0,0,0.12629
287363,,140,439,48,Texas,TX,Grand Prairie,Grand Prairie City,Town,tract,75052,682,32.6840157,-97.0494959,4044333,0,6542,2939,3603,1052.00382,998,372.75609,569.79431,1302,0.98779,0.92107,0.81692,0.65663,0.53458,0.46379,0.30431,0.23759,1325,1229,64917.04748,55606,49846.31194,1364.14626,2296,67597.51334,59787,47751.99917,909.12127,1628,1589.93751,1502,507.23231,257.17949,759,550.31991,568,214.24277,212,122.12759,0.01751,0.01751,0.01751,0.78167,0.46947,0.80909,0.18996,0.9303,0.90904,0.94786,33.39802,33,19.96702,688.35243,2939,32.94479,30.5,20.00192,1018.29011,3603,0.51223,0.46809,0.02394,0.02394,0.11303
226176,,140,37,6,California,CA,Pomona,Montclair City,City,tract,91767,909,34.0640498,-117.7259547,1500489,0,6487,3148,3339,1028.24537,961,273.18642,549.34385,1247,1,0.93268,0.8532,0.78427,0.68694,0.62449,0.55069,0.44039,1254,1233,40351.50711,31589,34276.45542,1167.09212,1545,39722.87493,30972,31472.87494,1013.63713,1348,1854.84864,1676,688.46319,58.68582,222,428.27959,467,134.19031,69,43.74747,0.04124,0.04124,0.06529,0.76289,0.25863,0.60339,0.22686,0.53283,0.58592,0.47906,26.82145,25.25,18.1128,757.29864,3148,27.19295,24,20.12798,797.3727,3339,0.16581,0.41349,0.08819,0.05976,0.05108
269271,,140,81,36,New York,NY,Jamaica,North Valley Stream,City,tract,11434,718,40.6849947,-73.7738873,182472,0,1703,813,890,1665.31155,1716,562.75095,28.41488,161,1,1,0.84472,0.80745,0.80745,0.64596,0.53416,0.46584,171,161,83911.87208,70369,61125.97003,246.41506,514,89745.42287,73434,55913.61335,171.48996,391,2389.59865,2380,905.44292,62.9342,240,657.17256,626,207.25569,103,54.51515,0,0.01166,0.02624,0.69971,0.52385,0.77879,0.36886,0.79583,0.78319,0.80462,35.23871,37.08333,21.88778,230.32834,813,39.37669,41,21.11898,207.24562,890,0.68996,0.52751,0.07443,0.04045,0.09061
259066,,140,109,28,Mississippi,MS,Poplarville,Poplarville City,CDP,tract,39470,601,30.8855662,-89.6517947,612465621,6391093,5725,2987,2738,867.44611,831,321.71079,253.53341,354,0.95198,0.74576,0.69774,0.60169,0.60169,0.40678,0.31073,0.20904,439,354,49844.81034,33927,46818.85811,1571.77479,2263,61147.71928,52596,44744.89138,823.73491,1371,1056.98026,907,583.94945,444.77794,654,325.01898,279,145.69984,1170,970.50505,0.00548,0.00548,0.00548,0.35855,0.56678,0.83364,0.91972,0.81203,0.77713,0.85384,41.79981,42.66667,20.85438,715.11753,2987,41.99465,43.5,22.89213,819.6086,2738,0.74863,0.4566,0.05113,0.03765,0.16805
265307,,140,3,32,Nevada,NV,Las Vegas,Whitney,City,tract,89121,702,36.1211162,-115.0788559,1446048,0,3816,1902,1914,923.61542,853,262.06611,569.57377,922,0.93708,0.85281,0.69326,0.60899,0.52022,0.46404,0.41011,0.26629,922,890,55083.38734,45277,44377.23638,1020.9687,1425,64726.63928,48216,46581.96351,458.08845,687,1178.21237,1196,332.27242,235.01857,392,342.247,312,142.47493,111,95.84848,0.03181,0.03181,0.13519,0.77932,0.33195,0.29499,0.19393,0.81282,0.8531,0.77343,40.24508,40.25,21.7575,508.13284,1902,39.82202,41.58333,21.21344,481.77709,1914,0.44249,0.40473,0.071,0.06553,0.12682
223948,,140,1,6,California,CA,Oakland,Oakland City,City,tract,94606,510,37.7933319,-122.2461006,285369,0,3055,1608,1447,1132.394,1071,453.28573,409.76155,963,0.9753,0.92052,0.87003,0.71536,0.64125,0.54672,0.53921,0.33298,993,931,39687.07702,30097,31509.92373,853.60288,1100,40366.31088,31733,28985.60558,476.62231,602,2085.9594,2376,732.54435,12.71174,46,433.0233,417,68.68105,61,42.31313,0.16822,0.16822,0.16822,0.42991,0.01674,0.18892,0.86372,0.74136,0.79476,0.68796,31.65009,29.75,18.09192,405.4038,1608,37.59152,36.58333,20.21159,342.00916,1447,0.0992,0.43189,0.15625,0.05929,0.02083
282327,,140,133,47,Tennessee,TN,Livingston,Livingston,City,tract,38570,931,36.3522779,-85.3057745,113410774,171891,3095,1458,1637,564.51328,556,299.24283,327.62629,382,0.96859,0.75916,0.73037,0.48429,0.48429,0.46073,0.41361,0.34293,442,382,44898.47185,33569,40518.04629,895.9337,1301,55404.00615,52173,40539.50506,533.47632,872,1207.14044,1006,754.42737,183.11097,271,303.98485,289,121.88592,588,525.82929,0,0,0.00582,0.31548,1,0.83326,0.94256,0.75862,0.75248,0.76336,40.13854,38.41667,24.06487,363.26148,1458,42.76803,43.08333,24.30786,410.28128,1637,0.60943,0.64157,0.03593,0,0.05646
255985,,140,17,27,Minnesota,MN,Cloquet,Cloquet City,City,tract,55720,218,46.7427777,-92.454805,22331256,1921902,5409,2707,2702,663.62737,545,412.93814,383.43307,482,0.89035,0.89035,0.59649,0.5,0.34211,0.30482,0.24123,0.16009,482,456,62685.97729,46781,55104.62024,1328.63527,2099,76877.36278,65476,54745.53796,642.40088,1247,1266.49038,1120,526.54394,680.19224,1166,364.00068,338,137.94058,451,347.37061,0,0,0.13358,0.72109,1,0.30126,0.31807,0.96079,0.95321,0.96803,37.40345,37.41667,22.07317,657.55943,2707,41.70957,43.33333,24.95138,620.13779,2702,0.76512,0.4684,0.01651,0.00047,0.12028
270590,,140,117,36,New York,NY,Macedon,Macedon,City,tract,14502,315,43.0820518,-77.280604,57356252,131371,5210,2588,2622,931.01942,786,525.12755,218.88248,306,0.93791,0.84641,0.59477,0.45098,0.42157,0.35948,0.3268,0.23203,324,306,76067.491,62985,53353.68553,1059.3228,1988,90036.59305,79707,51538.10129,543.99662,1322,1460.23078,1313,549.89198,488.88345,1158,619.94885,574,268.9144,506,294.33068,0.01923,0.02764,0.14123,0.69591,0.36971,0.27342,0.37814,0.95908,0.98142,0.93722,39.79563,42,21.35736,616.86676,2588,41.07908,42.83333,22.79622,590.30491,2622,0.88859,0.59307,0.01617,0.01247,0.08868
